x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2
170,58,29,29,/dataset/YouTubeFaces/frame_images_DB/Elva_Hsiao/5/5.2684.jpg,Elva_Hsiao,170,90,94,94,/dataset/YouTubeFaces/frame_images_DB/Pedro_Solbes/3/3.57.jpg,Pedro_Solbes,0,F,M,#BEA07E,#BEA07E
249,68,29,29,/dataset/YouTubeFaces/frame_images_DB/Ester_Canadas/2/2.297.jpg,Ester_Canadas,215,150,82,82,/dataset/YouTubeFaces/frame_images_DB/Kirsten_Dunst/0/0.477.jpg,Kirsten_Dunst,0,F,F,#81654F,#513B2E
196,74,89,89,/dataset/YouTubeFaces/frame_images_DB/Alicia_Silverstone/2/2.6377.jpg,Alicia_Silverstone,166,56,53,53,/dataset/YouTubeFaces/frame_images_DB/Chanda_Rubin/4/4.2510.jpg,Chanda_Rubin,0,F,F,#6F503C,#6F503C
208,159,132,132,/dataset/YouTubeFaces/frame_images_DB/Maria_Bello/2/2.762.jpg,Maria_Bello,276,196,68,68,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/1/1.560.jpg,Marieta_Chrousala,0,F,F,#81654F,#6F503C
167,92,83,83,/dataset/YouTubeFaces/frame_images_DB/Aldo_Paredes/5/5.657.jpg,Aldo_Paredes,206,133,87,87,/dataset/YouTubeFaces/frame_images_DB/Pat_Summitt/5/5.1230.jpg,Pat_Summitt,0,M,F,#81654F,#81654F
176,76,104,104,/dataset/YouTubeFaces/frame_images_DB/Ali_Fallahian/0/0.2349.jpg,Ali_Fallahian,192,67,25,25,/dataset/YouTubeFaces/frame_images_DB/Lucy_Liu/1/1.4095.jpg,Lucy_Liu,0,M,F,#81654F,#81654F
241,58,46,46,/dataset/YouTubeFaces/frame_images_DB/Cherry_Jones/5/5.2225.jpg,Cherry_Jones,236,140,140,140,/dataset/YouTubeFaces/frame_images_DB/Marc_Anthony/2/2.2931.jpg,Marc_Anthony,0,F,M,#81654F,#81654F
172,98,54,54,/dataset/YouTubeFaces/frame_images_DB/GL_Peiris/3/3.648.jpg,GL_Peiris,176,69,25,25,/dataset/YouTubeFaces/frame_images_DB/Martha_Stewart/0/0.2715.jpg,Martha_Stewart,0,M,F,#6F503C,#6F503C
147,48,87,87,/dataset/YouTubeFaces/frame_images_DB/Damon_Stoudamire/3/3.20.jpg,Damon_Stoudamire,236,170,191,191,/dataset/YouTubeFaces/frame_images_DB/Lee_Baca/4/4.881.jpg,Lee_Baca,0,M,M,#6F503C,#9D7A54
131,58,46,46,/dataset/YouTubeFaces/frame_images_DB/Frank_Caliendo/1/1.696.jpg,Frank_Caliendo,114,111,109,109,/dataset/YouTubeFaces/frame_images_DB/Hasan_Wirayuda/2/2.2000.jpg,Hasan_Wirayuda,0,N/A,M,#9D7A54,#81654F
279,109,91,91,/dataset/YouTubeFaces/frame_images_DB/Linda_Lingle/0/0.2124.jpg,Linda_Lingle,233,139,164,164,/dataset/YouTubeFaces/frame_images_DB/Richard_Paul_Evans/5/5.345.jpg,Richard_Paul_Evans,0,F,M,#6F503C,#9D7A54
169,98,104,104,/dataset/YouTubeFaces/frame_images_DB/George_HW_Bush/0/0.884.jpg,George_HW_Bush,241,108,104,104,/dataset/YouTubeFaces/frame_images_DB/Lily_Tomlin/5/5.261.jpg,Lily_Tomlin,0,M,F,#9D7A54,#9D7A54
129,71,57,57,/dataset/YouTubeFaces/frame_images_DB/Jan_Peter_Balkenende/1/1.499.jpg,Jan_Peter_Balkenende,279,118,108,108,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Eyzaguirre/1/1.1201.jpg,Nicolas_Eyzaguirre,0,M,M,#9D7A54,#BEA07E
216,64,72,72,/dataset/YouTubeFaces/frame_images_DB/Leland_Chapman/4/4.294.jpg,Leland_Chapman,187,120,73,73,/dataset/YouTubeFaces/frame_images_DB/Rocco_Buttiglione/1/1.2080.jpg,Rocco_Buttiglione,0,M,M,#81654F,#BEA07E
160,66,60,60,/dataset/YouTubeFaces/frame_images_DB/Cheryl_James/1/1.1079.jpg,Cheryl_James,156,84,90,90,/dataset/YouTubeFaces/frame_images_DB/Krishna_Bhadur_Mahara/5/5.1842.jpg,Krishna_Bhadur_Mahara,0,F,M,#6F503C,#81654F
126,114,79,79,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/5/5.924.jpg,Elizabeth_Berkeley,234,158,100,100,/dataset/YouTubeFaces/frame_images_DB/Gerard_Depardieu/2/2.963.jpg,Gerard_Depardieu,0,F,M,#6F503C,#6F503C
152,94,55,55,/dataset/YouTubeFaces/frame_images_DB/Aleksander_Kwasniewski/0/0.707.jpg,Aleksander_Kwasniewski,164,93,62,62,/dataset/YouTubeFaces/frame_images_DB/Jane_Leeves/0/0.1477.jpg,Jane_Leeves,0,M,F,#6F503C,#6F503C
255,201,106,106,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/4/4.580.jpg,Gabi_Zimmer,186,81,65,65,/dataset/YouTubeFaces/frame_images_DB/LK_Advani/5/5.2674.jpg,LK_Advani,0,F,M,#513B2E,#6F503C
281,120,126,126,/dataset/YouTubeFaces/frame_images_DB/James_Robertson_Jr/0/0.2460.jpg,James_Robertson_Jr,280,149,121,121,/dataset/YouTubeFaces/frame_images_DB/Norah_Jones/4/4.1000.jpg,Norah_Jones,0,M,F,#6F503C,#81654F
257,116,155,155,/dataset/YouTubeFaces/frame_images_DB/Gary_Bettman/3/3.1448.jpg,Gary_Bettman,288,138,181,181,/dataset/YouTubeFaces/frame_images_DB/Manuel_Llorente/3/3.280.jpg,Manuel_Llorente,0,M,M,#81654F,#E7C1B8
163,73,44,44,/dataset/YouTubeFaces/frame_images_DB/Paul_Schrader/5/5.109.jpg,Paul_Schrader,253,169,223,223,/dataset/YouTubeFaces/frame_images_DB/Picabo_Street/2/2.335.jpg,Picabo_Street,0,M,F,#9D7A54,#9D7A54
155,100,63,63,/dataset/YouTubeFaces/frame_images_DB/Emile_Lahoud/3/3.846.jpg,Emile_Lahoud,235,120,50,50,/dataset/YouTubeFaces/frame_images_DB/Pauley_Perrette/4/4.1329.jpg,Pauley_Perrette,0,M,F,#81654F,#513B2E
224,115,125,125,/dataset/YouTubeFaces/frame_images_DB/Geraldine_Chaplin/4/4.956.jpg,Geraldine_Chaplin,174,86,83,83,/dataset/YouTubeFaces/frame_images_DB/Penelope_Ann_Miller/2/2.276.jpg,Penelope_Ann_Miller,0,F,F,#81654F,#513B2E
185,94,88,88,/dataset/YouTubeFaces/frame_images_DB/Cherie_Blair/0/0.1362.jpg,Cherie_Blair,188,114,137,137,/dataset/YouTubeFaces/frame_images_DB/Kevin_Keegan/0/0.164.jpg,Kevin_Keegan,0,F,M,#9D7A54,#81654F
133,114,131,131,/dataset/YouTubeFaces/frame_images_DB/Andrew_Firestone/1/1.1297.jpg,Andrew_Firestone,162,66,81,81,/dataset/YouTubeFaces/frame_images_DB/Kenneth_Branagh/3/3.206.jpg,Kenneth_Branagh,0,M,M,#6F503C,#81654F
153,88,85,85,/dataset/YouTubeFaces/frame_images_DB/Chris_Dodd/3/3.1051.jpg,Chris_Dodd,130,110,117,117,/dataset/YouTubeFaces/frame_images_DB/Rodrigo_Borja/4/4.886.jpg,Rodrigo_Borja,0,M,M,#81654F,#81654F
175,95,83,83,/dataset/YouTubeFaces/frame_images_DB/Olene_Walker/1/1.1746.jpg,Olene_Walker,114,68,43,43,/dataset/YouTubeFaces/frame_images_DB/Xiang_Liu/1/1.488.jpg,Xiang_Liu,0,F,M,#81654F,#81654F
143,56,41,41,/dataset/YouTubeFaces/frame_images_DB/Carson_Daly/2/2.276.jpg,Carson_Daly,169,80,70,70,/dataset/YouTubeFaces/frame_images_DB/James_McPherson/0/0.1039.jpg,James_McPherson,0,M,M,#81654F,#9D7A54
53,46,28,28,/dataset/YouTubeFaces/frame_images_DB/Felicity_Huffman/3/3.1152.jpg,Felicity_Huffman,187,78,36,36,/dataset/YouTubeFaces/frame_images_DB/Pupi_Avati/3/3.1198.jpg,Pupi_Avati,0,F,M,#9D7A54,#6F503C
176,129,108,108,/dataset/YouTubeFaces/frame_images_DB/Olivia_Newton-John/1/1.837.jpg,Olivia_Newton-John,151,87,68,68,/dataset/YouTubeFaces/frame_images_DB/Peter_Fitzgerald/0/0.1428.jpg,Peter_Fitzgerald,0,F,M,#BEA07E,#81654F
240,102,101,101,/dataset/YouTubeFaces/frame_images_DB/Ciro_Gomes/4/4.62.jpg,Ciro_Gomes,268,118,53,53,/dataset/YouTubeFaces/frame_images_DB/Phan_Van_Khai/2/2.2458.jpg,Phan_Van_Khai,0,M,M,#81654F,#9D7A54
172,112,141,141,/dataset/YouTubeFaces/frame_images_DB/George_HW_Bush/3/3.19.jpg,George_HW_Bush,142,98,86,86,/dataset/YouTubeFaces/frame_images_DB/Ricardo_Lopez_Murphy/1/1.1440.jpg,Ricardo_Lopez_Murphy,0,M,M,#BEA07E,#E7C1B8
189,126,94,94,/dataset/YouTubeFaces/frame_images_DB/Geraldine_Chaplin/4/4.1043.jpg,Geraldine_Chaplin,247,100,109,109,/dataset/YouTubeFaces/frame_images_DB/Viola_Davis/2/2.1640.jpg,Viola_Davis,0,F,F,#81654F,#81654F
139,142,100,100,/dataset/YouTubeFaces/frame_images_DB/Elton_John/1/1.1401.jpg,Elton_John,166,54,57,57,/dataset/YouTubeFaces/frame_images_DB/Natalie_Maines/5/5.362.jpg,Natalie_Maines,0,M,F,#6F503C,#6F503C
306,109,90,90,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/0/0.1021.jpg,Alison_Lohman,315,85,28,28,/dataset/YouTubeFaces/frame_images_DB/Frank_Wycheck/2/2.580.jpg,Frank_Wycheck,0,F,M,#9D7A54,#81654F
252,130,118,118,/dataset/YouTubeFaces/frame_images_DB/Daniell_Sunjata/4/4.955.jpg,Daniell_Sunjata,310,62,48,48,/dataset/YouTubeFaces/frame_images_DB/Lesia_Burlak/0/0.219.jpg,Lesia_Burlak,0,M,F,#6F503C,#6F503C
185,87,64,64,/dataset/YouTubeFaces/frame_images_DB/Cathy_Freeman/4/4.119.jpg,Cathy_Freeman,149,91,121,121,/dataset/YouTubeFaces/frame_images_DB/Olene_Walker/0/0.1567.jpg,Olene_Walker,0,F,F,#81654F,#81654F
162,77,75,75,/dataset/YouTubeFaces/frame_images_DB/James_McPherson/2/2.1664.jpg,James_McPherson,175,130,206,206,/dataset/YouTubeFaces/frame_images_DB/Sananda_Maitreya/1/1.704.jpg,Sananda_Maitreya,0,M,M,#9D7A54,#9D7A54
160,75,72,72,/dataset/YouTubeFaces/frame_images_DB/Dan_Ackroyd/2/2.412.jpg,Dan_Ackroyd,148,77,65,65,/dataset/YouTubeFaces/frame_images_DB/Rand_Beers/5/5.2143.jpg,Rand_Beers,0,M,M,#BEA07E,#81654F
156,95,73,73,/dataset/YouTubeFaces/frame_images_DB/Adam_Sandler/1/1.1269.jpg,Adam_Sandler,149,77,82,82,/dataset/YouTubeFaces/frame_images_DB/Randy_Johnson/1/1.76.jpg,Randy_Johnson,0,M,M,#81654F,#81654F
88,84,58,58,/dataset/YouTubeFaces/frame_images_DB/Carlos_Quintanilla_Schmidt/2/2.862.jpg,Carlos_Quintanilla_Schmidt,231,77,91,91,/dataset/YouTubeFaces/frame_images_DB/Newt_Gingrich/4/4.580.jpg,Newt_Gingrich,0,M,M,#9D7A54,#81654F
158,139,96,96,/dataset/YouTubeFaces/frame_images_DB/Dan_Guerrero/1/1.306.jpg,Dan_Guerrero,123,115,86,86,/dataset/YouTubeFaces/frame_images_DB/Nikki_McKibbin/0/0.419.jpg,Nikki_McKibbin,0,M,F,#81654F,#9D7A54
203,95,147,147,/dataset/YouTubeFaces/frame_images_DB/Ellen_Pompeo/4/4.551.jpg,Ellen_Pompeo,180,79,45,45,/dataset/YouTubeFaces/frame_images_DB/Kristin_Chenoweth/1/1.247.jpg,Kristin_Chenoweth,0,F,F,#513B2E,#6F503C
237,112,81,81,/dataset/YouTubeFaces/frame_images_DB/Eli_Broad/1/1.1510.jpg,Eli_Broad,293,102,80,80,/dataset/YouTubeFaces/frame_images_DB/Raoul_Ruiz/5/5.1683.jpg,Raoul_Ruiz,0,M,M,#6F503C,#513B2E
254,131,87,87,/dataset/YouTubeFaces/frame_images_DB/Angelina_Jolie/2/2.218.jpg,Angelina_Jolie,188,148,72,72,/dataset/YouTubeFaces/frame_images_DB/Colin_Powell/1/1.430.jpg,Colin_Powell,0,F,M,#513B2E,#9D7A54
135,150,142,142,/dataset/YouTubeFaces/frame_images_DB/Linda_Sanchez/0/0.1596.jpg,Linda_Sanchez,187,154,91,91,/dataset/YouTubeFaces/frame_images_DB/Orlando_Bloom/4/4.2048.jpg,Orlando_Bloom,0,F,M,#81654F,#6F503C
174,128,201,201,/dataset/YouTubeFaces/frame_images_DB/Benjamin_Bratt/5/5.523.jpg,Benjamin_Bratt,115,66,64,64,/dataset/YouTubeFaces/frame_images_DB/Todd_Haynes/3/3.197.jpg,Todd_Haynes,0,M,M,#6F503C,#BEA07E
303,93,46,46,/dataset/YouTubeFaces/frame_images_DB/Eric_Staal/1/1.5289.jpg,Eric_Staal,242,107,44,44,/dataset/YouTubeFaces/frame_images_DB/Salma_Hayek/1/1.249.jpg,Salma_Hayek,0,M,F,#81654F,#6F503C
287,100,78,78,/dataset/YouTubeFaces/frame_images_DB/Christopher_Reeve/1/1.380.jpg,Christopher_Reeve,177,84,72,72,/dataset/YouTubeFaces/frame_images_DB/Sara_Silverman/5/5.132.jpg,Sara_Silverman,0,M,F,#6F503C,#9D7A54
246,86,128,128,/dataset/YouTubeFaces/frame_images_DB/Christian_Lacroix/4/4.1192.jpg,Christian_Lacroix,189,87,92,92,/dataset/YouTubeFaces/frame_images_DB/Kweisi_Mfume/4/4.393.jpg,Kweisi_Mfume,0,M,M,#BEA07E,#6F503C
158,76,57,57,/dataset/YouTubeFaces/frame_images_DB/Elena_de_Chavez/0/0.2067.jpg,Elena_de_Chavez,166,71,48,48,/dataset/YouTubeFaces/frame_images_DB/Robert_Wagner/3/3.811.jpg,Robert_Wagner,0,F,M,#9D7A54,#81654F
91,111,54,54,/dataset/YouTubeFaces/frame_images_DB/Ethan_Hawke/1/1.1216.jpg,Ethan_Hawke,152,61,62,62,/dataset/YouTubeFaces/frame_images_DB/Poala_Suarez/4/4.2534.jpg,Poala_Suarez,0,M,F,#81654F,#422811
268,172,137,137,/dataset/YouTubeFaces/frame_images_DB/Andrea_Bocelli/3/3.1230.jpg,Andrea_Bocelli,264,130,123,123,/dataset/YouTubeFaces/frame_images_DB/Christopher_Patten/3/3.19.jpg,Christopher_Patten,0,M,M,#6F503C,#81654F
154,77,79,79,/dataset/YouTubeFaces/frame_images_DB/Kit_Bond/1/1.813.jpg,Kit_Bond,129,95,85,85,/dataset/YouTubeFaces/frame_images_DB/Tim_Curley/1/1.388.jpg,Tim_Curley,0,M,M,#513B2E,#81654F
210,155,203,203,/dataset/YouTubeFaces/frame_images_DB/Farouk_Kaddoumi/1/1.3201.jpg,Farouk_Kaddoumi,244,179,209,209,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/2/2.100.jpg,Lauren_Hutton,0,M,F,#6F503C,#9D7A54
107,103,75,75,/dataset/YouTubeFaces/frame_images_DB/Albert_Brooks/3/3.1255.jpg,Albert_Brooks,301,69,80,80,/dataset/YouTubeFaces/frame_images_DB/Carla_Gugino/5/5.801.jpg,Carla_Gugino,0,M,F,#513B2E,#6F503C
284,129,122,122,/dataset/YouTubeFaces/frame_images_DB/Abdullah_Gul/1/1.1547.jpg,Abdullah_Gul,129,92,66,66,/dataset/YouTubeFaces/frame_images_DB/James_McGreevey/0/0.608.jpg,James_McGreevey,0,M,M,#9D7A54,#9D7A54
275,191,88,88,/dataset/YouTubeFaces/frame_images_DB/Fidel_Castro_Daiz-Balart/4/4.150.jpg,Fidel_Castro_Daiz-Balart,216,117,130,130,/dataset/YouTubeFaces/frame_images_DB/Yukio_Hatoyama/3/3.201.jpg,Yukio_Hatoyama,0,M,M,#9D7A54,#9D7A54
196,143,186,186,/dataset/YouTubeFaces/frame_images_DB/Christian_Wulff/1/1.2916.jpg,Christian_Wulff,236,97,61,61,/dataset/YouTubeFaces/frame_images_DB/Luis_Fonsi/2/2.2571.jpg,Luis_Fonsi,0,M,M,#9D7A54,#81654F
135,119,92,92,/dataset/YouTubeFaces/frame_images_DB/Edward_Flynn/0/0.229.jpg,Edward_Flynn,159,83,76,76,/dataset/YouTubeFaces/frame_images_DB/Kweisi_Mfume/0/0.71.jpg,Kweisi_Mfume,0,M,M,#9D7A54,#6F503C
291,105,119,119,/dataset/YouTubeFaces/frame_images_DB/Christoph_Daum/1/1.2530.jpg,Christoph_Daum,163,91,92,92,/dataset/YouTubeFaces/frame_images_DB/Richard_Branson/0/0.2107.jpg,Richard_Branson,0,M,M,#6F503C,#6F503C
162,141,92,92,/dataset/YouTubeFaces/frame_images_DB/Dan_Guerrero/1/1.301.jpg,Dan_Guerrero,150,93,77,77,/dataset/YouTubeFaces/frame_images_DB/Leonardo_DiCaprio/5/5.1748.jpg,Leonardo_DiCaprio,0,M,M,#81654F,#6F503C
243,110,100,100,/dataset/YouTubeFaces/frame_images_DB/James_Wolfensohn/2/2.443.jpg,James_Wolfensohn,309,88,80,80,/dataset/YouTubeFaces/frame_images_DB/Maria_Wetterstrand/3/3.1244.jpg,Maria_Wetterstrand,0,M,F,#9D7A54,#9D7A54
240,100,53,53,/dataset/YouTubeFaces/frame_images_DB/Alberto_Gonzales/2/2.191.jpg,Alberto_Gonzales,296,128,95,95,/dataset/YouTubeFaces/frame_images_DB/Patrick_Coleman/2/2.249.jpg,Patrick_Coleman,0,M,M,#81654F,#6F503C
134,66,55,55,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Regan/3/3.2179.jpg,Elizabeth_Regan,249,128,74,74,/dataset/YouTubeFaces/frame_images_DB/Randall_Terry/0/0.591.jpg,Randall_Terry,0,F,M,#9D7A54,#9D7A54
216,113,133,133,/dataset/YouTubeFaces/frame_images_DB/Janis_Ruth_Coulter/5/5.855.jpg,Janis_Ruth_Coulter,156,83,66,66,/dataset/YouTubeFaces/frame_images_DB/Tavis_Smiley/3/3.280.jpg,Tavis_Smiley,0,F,M,#9D7A54,#E7C1B8
190,92,53,53,/dataset/YouTubeFaces/frame_images_DB/Beatrice_Dalle/5/5.152.jpg,Beatrice_Dalle,88,74,67,67,/dataset/YouTubeFaces/frame_images_DB/Itzhak_Perlman/4/4.896.jpg,Itzhak_Perlman,0,F,M,#E7C1B8,#6F503C
144,74,100,100,/dataset/YouTubeFaces/frame_images_DB/Abdullatif_Sener/0/0.643.jpg,Abdullatif_Sener,142,120,98,98,/dataset/YouTubeFaces/frame_images_DB/Clive_Lloyd/4/4.392.jpg,Clive_Lloyd,0,M,M,#9D7A54,#513B2E
219,177,170,170,/dataset/YouTubeFaces/frame_images_DB/Dan_Dickau/2/2.1048.jpg,Dan_Dickau,161,75,55,55,/dataset/YouTubeFaces/frame_images_DB/Felicity_Huffman/2/2.697.jpg,Felicity_Huffman,0,M,F,#9D7A54,#9D7A54
197,113,126,126,/dataset/YouTubeFaces/frame_images_DB/Jacques_Rogge/5/5.1128.jpg,Jacques_Rogge,236,69,45,45,/dataset/YouTubeFaces/frame_images_DB/Paul_Krueger/4/4.20.jpg,Paul_Krueger,0,M,M,#6F503C,#6F503C
147,74,56,56,/dataset/YouTubeFaces/frame_images_DB/Carmen_Electra/3/3.470.jpg,Carmen_Electra,243,111,77,77,/dataset/YouTubeFaces/frame_images_DB/Ham_Pong-sil/2/2.675.jpg,Ham_Pong-sil,0,F,F,#6F503C,#81654F
262,114,112,112,/dataset/YouTubeFaces/frame_images_DB/Emile_Lahoud/4/4.275.jpg,Emile_Lahoud,166,82,86,86,/dataset/YouTubeFaces/frame_images_DB/Rafael_Bielsa/4/4.322.jpg,Rafael_Bielsa,0,M,M,#6F503C,#6F503C
179,55,57,57,/dataset/YouTubeFaces/frame_images_DB/Chanda_Rubin/5/5.841.jpg,Chanda_Rubin,164,117,93,93,/dataset/YouTubeFaces/frame_images_DB/Nancy_Sinatra/4/4.632.jpg,Nancy_Sinatra,0,F,F,#513B2E,#81654F
150,140,124,124,/dataset/YouTubeFaces/frame_images_DB/Ali_Abbas/5/5.1769.jpg,Ali_Abbas,245,121,165,165,/dataset/YouTubeFaces/frame_images_DB/Christian_Bale/1/1.878.jpg,Christian_Bale,0,M,M,#6F503C,#BEA07E
179,58,37,37,/dataset/YouTubeFaces/frame_images_DB/Caroline_Kennedy/0/0.832.jpg,Caroline_Kennedy,163,92,80,80,/dataset/YouTubeFaces/frame_images_DB/Cristina_Saralegui/3/3.190.jpg,Cristina_Saralegui,0,F,F,#81654F,#6F503C
129,108,121,121,/dataset/YouTubeFaces/frame_images_DB/Eva_Dimas/2/2.824.jpg,Eva_Dimas,265,161,147,147,/dataset/YouTubeFaces/frame_images_DB/Zhong_Nanshan/1/1.1695.jpg,Zhong_Nanshan,0,F,M,#81654F,#9D7A54
218,101,49,49,/dataset/YouTubeFaces/frame_images_DB/Christian_Malcolm/5/5.770.jpg,Christian_Malcolm,125,83,45,45,/dataset/YouTubeFaces/frame_images_DB/Tom_Koenigs/2/2.1744.jpg,Tom_Koenigs,0,M,M,#6F503C,#BEA07E
182,100,108,108,/dataset/YouTubeFaces/frame_images_DB/Larry_Coker/2/2.595.jpg,Larry_Coker,214,131,110,110,/dataset/YouTubeFaces/frame_images_DB/Marcella_Anderson/0/0.858.jpg,Marcella_Anderson,0,M,F,#81654F,#BEA07E
205,140,120,120,/dataset/YouTubeFaces/frame_images_DB/Andy_Roddick/2/2.372.jpg,Andy_Roddick,220,182,58,58,/dataset/YouTubeFaces/frame_images_DB/Ralph_Klein/1/1.1640.jpg,Ralph_Klein,0,M,M,#BEA07E,#6F503C
169,106,104,104,/dataset/YouTubeFaces/frame_images_DB/Barry_Hinson/0/0.351.jpg,Barry_Hinson,146,151,122,122,/dataset/YouTubeFaces/frame_images_DB/Jack_Osbourne/2/2.834.jpg,Jack_Osbourne,0,M,M,#6F503C,#9D7A54
274,170,124,124,/dataset/YouTubeFaces/frame_images_DB/Massoud_Barzani/2/2.1998.jpg,Massoud_Barzani,219,127,42,42,/dataset/YouTubeFaces/frame_images_DB/Ted_Nolan/4/4.2976.jpg,Ted_Nolan,0,M,M,#9D7A54,#513B2E
192,104,115,115,/dataset/YouTubeFaces/frame_images_DB/Nicola_Bono/5/5.221.jpg,Nicola_Bono,169,103,110,110,/dataset/YouTubeFaces/frame_images_DB/Robert_Ehrlich/5/5.1814.jpg,Robert_Ehrlich,0,M,M,#81654F,#E5C8A6
255,124,82,82,/dataset/YouTubeFaces/frame_images_DB/Bianca_Jagger/4/4.405.jpg,Bianca_Jagger,247,166,136,136,/dataset/YouTubeFaces/frame_images_DB/Pedro_Malan/5/5.2175.jpg,Pedro_Malan,0,F,M,#9D7A54,#81654F
282,93,98,98,/dataset/YouTubeFaces/frame_images_DB/Maria_Bello/5/5.954.jpg,Maria_Bello,109,78,82,82,/dataset/YouTubeFaces/frame_images_DB/Recep_Tayyip_Erdogan/2/2.54.jpg,Recep_Tayyip_Erdogan,0,F,M,#81654F,#6F503C
172,81,42,42,/dataset/YouTubeFaces/frame_images_DB/Queen_Rania/3/3.174.jpg,Queen_Rania,241,69,60,60,/dataset/YouTubeFaces/frame_images_DB/Zalmay_Khalilzad/5/5.2678.jpg,Zalmay_Khalilzad,0,F,M,#6F503C,#81654F
252,96,98,98,/dataset/YouTubeFaces/frame_images_DB/Matt_LeBlanc/2/2.1512.jpg,Matt_LeBlanc,291,124,146,146,/dataset/YouTubeFaces/frame_images_DB/Paul_Tracy/2/2.302.jpg,Paul_Tracy,0,M,M,#6F503C,#E7C1B8
287,129,114,114,/dataset/YouTubeFaces/frame_images_DB/Liu_Ye/2/2.931.jpg,Liu_Ye,297,156,160,160,/dataset/YouTubeFaces/frame_images_DB/Martin_Sheen/0/0.1159.jpg,Martin_Sheen,0,M,M,#9D7A54,#9D7A54
128,95,91,91,/dataset/YouTubeFaces/frame_images_DB/Aaron_Sorkin/0/0.68.jpg,Aaron_Sorkin,242,133,105,105,/dataset/YouTubeFaces/frame_images_DB/Princess_Anne/0/0.460.jpg,Princess_Anne,0,M,F,#81654F,#9D7A54
287,79,43,43,/dataset/YouTubeFaces/frame_images_DB/Carla_Sullivan/2/2.31.jpg,Carla_Sullivan,168,105,103,103,/dataset/YouTubeFaces/frame_images_DB/Fred_Eckhard/4/4.124.jpg,Fred_Eckhard,0,F,M,#9D7A54,#81654F
216,106,80,80,/dataset/YouTubeFaces/frame_images_DB/Elaine_Chao/2/2.1888.jpg,Elaine_Chao,164,70,31,31,/dataset/YouTubeFaces/frame_images_DB/Paul_Krueger/0/0.45.jpg,Paul_Krueger,0,F,M,#9D7A54,#9D7A54
278,163,180,180,/dataset/YouTubeFaces/frame_images_DB/Amelie_Mauresmo/1/1.243.jpg,Amelie_Mauresmo,175,75,43,43,/dataset/YouTubeFaces/frame_images_DB/Daniela_Cicarelli/0/0.191.jpg,Daniela_Cicarelli,0,F,F,#81654F,#81654F
142,118,65,65,/dataset/YouTubeFaces/frame_images_DB/Chadha_Gurinder/5/5.611.jpg,Chadha_Gurinder,150,98,83,83,/dataset/YouTubeFaces/frame_images_DB/George_Allen/2/2.891.jpg,George_Allen,0,F,M,#6F503C,#81654F
151,80,65,65,/dataset/YouTubeFaces/frame_images_DB/Charles_Ingram/1/1.355.jpg,Charles_Ingram,258,111,108,108,/dataset/YouTubeFaces/frame_images_DB/James_Wolfensohn/2/2.276.jpg,James_Wolfensohn,0,M,M,#81654F,#9D7A54
272,109,49,49,/dataset/YouTubeFaces/frame_images_DB/Charlie_Deane/4/4.350.jpg,Charlie_Deane,200,119,101,101,/dataset/YouTubeFaces/frame_images_DB/Elodie_Bouchez/3/3.2373.jpg,Elodie_Bouchez,0,M,F,#81654F,#422811
173,84,69,69,/dataset/YouTubeFaces/frame_images_DB/Cathy_Cunningham/2/2.388.jpg,Cathy_Cunningham,233,121,120,120,/dataset/YouTubeFaces/frame_images_DB/Natalie_Coughlin/2/2.189.jpg,Natalie_Coughlin,0,F,F,#81654F,#6F503C
191,84,38,38,/dataset/YouTubeFaces/frame_images_DB/BJ_Habibie/5/5.103.jpg,BJ_Habibie,175,86,63,63,/dataset/YouTubeFaces/frame_images_DB/Jack_Welch/4/4.1803.jpg,Jack_Welch,0,M,M,#6F503C,#9D7A54
255,81,76,76,/dataset/YouTubeFaces/frame_images_DB/Emilio_Botin/0/0.950.jpg,Emilio_Botin,173,93,72,72,/dataset/YouTubeFaces/frame_images_DB/Ilan_Goldfajn/2/2.1441.jpg,Ilan_Goldfajn,0,M,M,#513B2E,#6F503C
241,138,67,67,/dataset/YouTubeFaces/frame_images_DB/Ben_Lee/3/3.1378.jpg,Ben_Lee,190,82,77,77,/dataset/YouTubeFaces/frame_images_DB/Otto_Reich/4/4.1485.jpg,Otto_Reich,0,M,M,#E5C8A6,#9D7A54
164,113,158,158,/dataset/YouTubeFaces/frame_images_DB/Carrie-Anne_Moss/0/0.1847.jpg,Carrie-Anne_Moss,149,105,160,160,/dataset/YouTubeFaces/frame_images_DB/Karen_Lynn_Gorney/5/5.1198.jpg,Karen_Lynn_Gorney,0,F,F,#513B2E,#9D7A54
