x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2,nb_women
170,81,96,96,/dataset/YouTubeFaces/frame_images_DB/Claire_Danes/4/4.1334.jpg,Claire_Danes,141,83,76,76,/dataset/YouTubeFaces/frame_images_DB/Tim_Robbins/1/1.332.jpg,Tim_Robbins,0,F,M,#9D7A54,#6F503C,1
160,74,57,57,/dataset/YouTubeFaces/frame_images_DB/Cindy_Taylor/0/0.1726.jpg,Cindy_Taylor,200,132,122,122,/dataset/YouTubeFaces/frame_images_DB/Paul_Bremer/4/4.1033.jpg,Paul_Bremer,0,F,M,#9D7A54,#6F503C,1
279,68,59,59,/dataset/YouTubeFaces/frame_images_DB/Eva_Mendes/4/4.1021.jpg,Eva_Mendes,157,57,56,56,/dataset/YouTubeFaces/frame_images_DB/Tom_Izzo/4/4.448.jpg,Tom_Izzo,0,F,M,#6F503C,#9D7A54,1
209,152,71,71,/dataset/YouTubeFaces/frame_images_DB/Emma_Nicholson/1/1.664.jpg,Emma_Nicholson,194,103,67,67,/dataset/YouTubeFaces/frame_images_DB/Piotr_Anderszewski/2/2.356.jpg,Piotr_Anderszewski,0,F,M,#81654F,#81654F,1
166,71,74,74,/dataset/YouTubeFaces/frame_images_DB/Condoleezza_Rice/1/1.1500.jpg,Condoleezza_Rice,79,52,49,49,/dataset/YouTubeFaces/frame_images_DB/Lino_Oviedo/3/3.898.jpg,Lino_Oviedo,0,F,M,#6F503C,#BEA07E,1
172,82,57,57,/dataset/YouTubeFaces/frame_images_DB/Amanda_Plumer/4/4.495.jpg,Amanda_Plumer,180,90,70,70,/dataset/YouTubeFaces/frame_images_DB/Marc_Bulger/0/0.162.jpg,Marc_Bulger,0,F,M,#6F503C,#81654F,1
204,91,67,67,/dataset/YouTubeFaces/frame_images_DB/Irene_Kahn/3/3.623.jpg,Irene_Kahn,90,78,66,66,/dataset/YouTubeFaces/frame_images_DB/Itzhak_Perlman/4/4.928.jpg,Itzhak_Perlman,0,F,M,#81654F,#6F503C,1
120,103,71,71,/dataset/YouTubeFaces/frame_images_DB/Daniel_Bruehl/2/2.1403.jpg,Daniel_Bruehl,280,163,134,134,/dataset/YouTubeFaces/frame_images_DB/Ludivine_Sagnier/0/0.1115.jpg,Ludivine_Sagnier,0,M,F,#81654F,#9D7A54,1
216,78,46,46,/dataset/YouTubeFaces/frame_images_DB/Calista_Flockhart/3/3.679.jpg,Calista_Flockhart,96,46,58,58,/dataset/YouTubeFaces/frame_images_DB/Reggie_Miller/4/4.3900.jpg,Reggie_Miller,0,F,M,#81654F,#6F503C,1
158,91,89,89,/dataset/YouTubeFaces/frame_images_DB/Ralph_Fiennes/0/0.3109.jpg,Ralph_Fiennes,187,129,102,102,/dataset/YouTubeFaces/frame_images_DB/Thalia/3/3.1860.jpg,Thalia,0,M,F,#9D7A54,#9D7A54,1
108,66,98,98,/dataset/YouTubeFaces/frame_images_DB/Hank_Stram/3/3.351.jpg,Hank_Stram,265,115,99,99,/dataset/YouTubeFaces/frame_images_DB/Lena_Olin/1/1.1216.jpg,Lena_Olin,0,M,F,#81654F,#513B2E,1
220,87,111,111,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/3/3.676.jpg,Barbara_Brezigar,174,79,72,72,/dataset/YouTubeFaces/frame_images_DB/Daniel_Kurtzer/1/1.1963.jpg,Daniel_Kurtzer,0,F,M,#9D7A54,#E7C1B8,1
161,59,49,49,/dataset/YouTubeFaces/frame_images_DB/Sadie_Frost/5/5.322.jpg,Sadie_Frost,137,65,50,50,/dataset/YouTubeFaces/frame_images_DB/William_McDonough/4/4.245.jpg,William_McDonough,0,F,M,#BEA07E,#6F503C,1
177,78,90,90,/dataset/YouTubeFaces/frame_images_DB/Candie_Kung/3/3.1217.jpg,Candie_Kung,96,60,87,87,/dataset/YouTubeFaces/frame_images_DB/Lee_Byung-woong/5/5.3653.jpg,Lee_Byung-woong,0,F,M,#6F503C,#81654F,1
236,88,28,28,/dataset/YouTubeFaces/frame_images_DB/Cemil_Cicek/2/2.272.jpg,Cemil_Cicek,171,95,74,74,/dataset/YouTubeFaces/frame_images_DB/Marisa_Tomei/2/2.1121.jpg,Marisa_Tomei,0,M,F,#81654F,#6F503C,1
192,150,148,148,/dataset/YouTubeFaces/frame_images_DB/Clint_Howard/3/3.468.jpg,Clint_Howard,277,97,61,61,/dataset/YouTubeFaces/frame_images_DB/Paula_Locke/0/0.662.jpg,Paula_Locke,0,M,F,#81654F,#81654F,1
191,92,53,53,/dataset/YouTubeFaces/frame_images_DB/Beatrice_Dalle/5/5.155.jpg,Beatrice_Dalle,291,166,81,81,/dataset/YouTubeFaces/frame_images_DB/Uzi_Landau/4/4.996.jpg,Uzi_Landau,0,F,M,#E7C1B8,#81654F,1
190,65,60,60,/dataset/YouTubeFaces/frame_images_DB/Alanis_Morissette/2/2.1110.jpg,Alanis_Morissette,168,91,84,84,/dataset/YouTubeFaces/frame_images_DB/Aldo_Paredes/5/5.655.jpg,Aldo_Paredes,0,F,M,#81654F,#81654F,1
234,120,144,144,/dataset/YouTubeFaces/frame_images_DB/Kristy_Curry/3/3.170.jpg,Kristy_Curry,212,152,136,136,/dataset/YouTubeFaces/frame_images_DB/Mahathir_Mohamad/3/3.294.jpg,Mahathir_Mohamad,0,F,M,#9D7A54,#9D7A54,1
176,92,56,56,/dataset/YouTubeFaces/frame_images_DB/Ben_Broussard/2/2.2051.jpg,Ben_Broussard,160,77,46,46,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/2/2.2075.jpg,Eve_Ensler,0,M,F,#9D7A54,#81654F,1
255,125,92,92,/dataset/YouTubeFaces/frame_images_DB/Carroll_Weimer/2/2.444.jpg,Carroll_Weimer,191,113,70,70,/dataset/YouTubeFaces/frame_images_DB/Hannah_Stockbauer/5/5.100.jpg,Hannah_Stockbauer,0,M,F,#6F503C,#6F503C,1
279,148,115,115,/dataset/YouTubeFaces/frame_images_DB/Bernard_Siegel/0/0.437.jpg,Bernard_Siegel,190,104,105,105,/dataset/YouTubeFaces/frame_images_DB/Zhang_Ziyi/2/2.153.jpg,Zhang_Ziyi,0,M,F,#6F503C,#513B2E,1
188,100,86,86,/dataset/YouTubeFaces/frame_images_DB/Nancy_Kerrigan/0/0.134.jpg,Nancy_Kerrigan,255,103,61,61,/dataset/YouTubeFaces/frame_images_DB/Wayne_Allard/0/0.9.jpg,Wayne_Allard,0,F,M,#9D7A54,#6F503C,1
221,79,56,56,/dataset/YouTubeFaces/frame_images_DB/Linda_Dano/3/3.949.jpg,Linda_Dano,216,119,126,126,/dataset/YouTubeFaces/frame_images_DB/Marc_Racicot/5/5.892.jpg,Marc_Racicot,0,F,M,#9D7A54,#6F503C,1
269,82,82,82,/dataset/YouTubeFaces/frame_images_DB/Elijah_Wood/1/1.1819.jpg,Elijah_Wood,163,79,86,86,/dataset/YouTubeFaces/frame_images_DB/Natalia_Verbeke/3/3.1018.jpg,Natalia_Verbeke,0,M,F,#81654F,#6F503C,1
236,65,45,45,/dataset/YouTubeFaces/frame_images_DB/Barry_Diller/2/2.1611.jpg,Barry_Diller,210,101,98,98,/dataset/YouTubeFaces/frame_images_DB/Keira_Knightley/3/3.1055.jpg,Keira_Knightley,0,M,F,#9D7A54,#6F503C,1
176,100,49,49,/dataset/YouTubeFaces/frame_images_DB/Kyle_Shewfelt/4/4.1819.jpg,Kyle_Shewfelt,213,90,89,89,/dataset/YouTubeFaces/frame_images_DB/Queen_Beatrix/2/2.340.jpg,Queen_Beatrix,0,M,F,#9D7A54,#6F503C,1
255,116,99,99,/dataset/YouTubeFaces/frame_images_DB/Phan_Van_Khai/0/0.1761.jpg,Phan_Van_Khai,178,95,74,74,/dataset/YouTubeFaces/frame_images_DB/Vanessa_Redgrave/0/0.174.jpg,Vanessa_Redgrave,0,M,F,#BEA07E,#6F503C,1
124,76,77,77,/dataset/YouTubeFaces/frame_images_DB/Angela_Bassett/4/4.1080.jpg,Angela_Bassett,290,150,94,94,/dataset/YouTubeFaces/frame_images_DB/Lene_Espersen/4/4.1141.jpg,Lene_Espersen,0,F,F,#81654F,#81654F,2
240,159,77,77,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/4/4.369.jpg,Marieta_Chrousala,247,150,106,106,/dataset/YouTubeFaces/frame_images_DB/Nadia_Petrova/5/5.1189.jpg,Nadia_Petrova,0,F,F,#81654F,#81654F,2
184,86,69,69,/dataset/YouTubeFaces/frame_images_DB/Jane_Rooney/1/1.1252.jpg,Jane_Rooney,221,90,86,86,/dataset/YouTubeFaces/frame_images_DB/Sara_Silverman/4/4.19.jpg,Sara_Silverman,0,F,F,#9D7A54,#81654F,2
305,197,109,109,/dataset/YouTubeFaces/frame_images_DB/Eva_Herzigova/2/2.1557.jpg,Eva_Herzigova,297,169,131,131,/dataset/YouTubeFaces/frame_images_DB/Ludivine_Sagnier/0/0.1159.jpg,Ludivine_Sagnier,0,F,F,#9D7A54,#9D7A54,2
200,169,109,109,/dataset/YouTubeFaces/frame_images_DB/Gennifer_Flowers/5/5.333.jpg,Gennifer_Flowers,241,107,95,95,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/0/0.1055.jpg,Lauren_Hutton,0,F,F,#BEA07E,#9D7A54,2
85,46,39,39,/dataset/YouTubeFaces/frame_images_DB/Janice_Abreu/0/0.465.jpg,Janice_Abreu,155,83,82,82,/dataset/YouTubeFaces/frame_images_DB/Nancy_Kerrigan/1/1.223.jpg,Nancy_Kerrigan,0,F,F,#9D7A54,#9D7A54,2
125,88,96,96,/dataset/YouTubeFaces/frame_images_DB/Mariana_Ohata/3/3.544.jpg,Mariana_Ohata,159,174,121,121,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/2/2.1433.jpg,Nia_Vardalos,0,F,F,#6F503C,#9D7A54,2
147,74,56,56,/dataset/YouTubeFaces/frame_images_DB/Carmen_Electra/3/3.470.jpg,Carmen_Electra,243,111,77,77,/dataset/YouTubeFaces/frame_images_DB/Ham_Pong-sil/2/2.675.jpg,Ham_Pong-sil,0,F,F,#6F503C,#81654F,2
185,92,63,63,/dataset/YouTubeFaces/frame_images_DB/Cathy_Freeman/4/4.147.jpg,Cathy_Freeman,93,96,55,55,/dataset/YouTubeFaces/frame_images_DB/Tammy_Lynn_Michaels/3/3.599.jpg,Tammy_Lynn_Michaels,0,F,F,#81654F,#6F503C,2
146,82,95,95,/dataset/YouTubeFaces/frame_images_DB/Claire_Danes/5/5.2155.jpg,Claire_Danes,169,70,58,58,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/5/5.1115.jpg,Lauren_Hutton,0,F,F,#81654F,#9D7A54,2
299,170,213,213,/dataset/YouTubeFaces/frame_images_DB/Biljana_Plavsic/3/3.1857.jpg,Biljana_Plavsic,254,128,116,116,/dataset/YouTubeFaces/frame_images_DB/Eva_Amurri/5/5.505.jpg,Eva_Amurri,0,F,F,#81654F,#81654F,2
186,75,74,74,/dataset/YouTubeFaces/frame_images_DB/Barbara_Walters/5/5.16.jpg,Barbara_Walters,267,121,81,81,/dataset/YouTubeFaces/frame_images_DB/Katja_Riemann/2/2.2578.jpg,Katja_Riemann,0,F,F,#81654F,#9D7A54,2
167,84,83,83,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/2/2.1022.jpg,Amanda_Beard,220,124,63,63,/dataset/YouTubeFaces/frame_images_DB/Caroline_Dhavernas/0/0.697.jpg,Caroline_Dhavernas,0,F,F,#BEA07E,#BEA07E,2
224,69,55,55,/dataset/YouTubeFaces/frame_images_DB/Laura_Bozzo/4/4.595.jpg,Laura_Bozzo,108,51,61,61,/dataset/YouTubeFaces/frame_images_DB/Olympia_Dukakis/1/1.456.jpg,Olympia_Dukakis,0,F,F,#81654F,#81654F,2
266,56,49,49,/dataset/YouTubeFaces/frame_images_DB/Calista_Flockhart/3/3.714.jpg,Calista_Flockhart,202,120,148,148,/dataset/YouTubeFaces/frame_images_DB/Gabriella_Bo/1/1.1081.jpg,Gabriella_Bo,0,F,F,#81654F,#9D7A54,2
229,89,73,73,/dataset/YouTubeFaces/frame_images_DB/Flavia_Pennetta/4/4.1292.jpg,Flavia_Pennetta,312,154,171,171,/dataset/YouTubeFaces/frame_images_DB/Natalie_Stewart/3/3.1983.jpg,Natalie_Stewart,0,F,F,#81654F,#81654F,2
232,105,99,99,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/0/0.1080.jpg,Lauren_Hutton,233,60,64,64,/dataset/YouTubeFaces/frame_images_DB/Ximena_Bohorquez/1/1.249.jpg,Ximena_Bohorquez,0,F,F,#9D7A54,#6F503C,2
190,107,73,73,/dataset/YouTubeFaces/frame_images_DB/Hannah_Stockbauer/5/5.73.jpg,Hannah_Stockbauer,152,106,160,160,/dataset/YouTubeFaces/frame_images_DB/Jaime_Pressly/4/4.1404.jpg,Jaime_Pressly,0,F,F,#81654F,#6F503C,2
171,97,65,65,/dataset/YouTubeFaces/frame_images_DB/Mary_Robinson/5/5.3918.jpg,Mary_Robinson,210,89,86,86,/dataset/YouTubeFaces/frame_images_DB/Queen_Beatrix/2/2.392.jpg,Queen_Beatrix,0,F,F,#81654F,#6F503C,2
278,163,180,180,/dataset/YouTubeFaces/frame_images_DB/Amelie_Mauresmo/1/1.243.jpg,Amelie_Mauresmo,175,75,43,43,/dataset/YouTubeFaces/frame_images_DB/Daniela_Cicarelli/0/0.191.jpg,Daniela_Cicarelli,0,F,F,#81654F,#81654F,2
257,131,100,100,/dataset/YouTubeFaces/frame_images_DB/Angela_Lansbury/0/0.468.jpg,Angela_Lansbury,139,126,91,91,/dataset/YouTubeFaces/frame_images_DB/Vivica_Fox/5/5.147.jpg,Vivica_Fox,0,F,F,#6F503C,#513B2E,2
196,97,80,80,/dataset/YouTubeFaces/frame_images_DB/Eliane_Karp/4/4.4217.jpg,Eliane_Karp,98,43,46,46,/dataset/YouTubeFaces/frame_images_DB/Felicity_Huffman/4/4.1154.jpg,Felicity_Huffman,0,F,F,#BEA07E,#6F503C,2
219,147,124,124,/dataset/YouTubeFaces/frame_images_DB/Elena_Dementieva/4/4.1249.jpg,Elena_Dementieva,299,193,113,113,/dataset/YouTubeFaces/frame_images_DB/Robin_Wagner/1/1.658.jpg,Robin_Wagner,0,F,F,#9D7A54,#81654F,2
272,167,158,158,/dataset/YouTubeFaces/frame_images_DB/Agbani_Darego/5/5.447.jpg,Agbani_Darego,69,70,51,51,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/3/3.145.jpg,Elizabeth_Berkeley,0,F,F,#9D7A54,#6F503C,2
288,139,112,112,/dataset/YouTubeFaces/frame_images_DB/Alicia_Witt/5/5.2246.jpg,Alicia_Witt,131,77,55,55,/dataset/YouTubeFaces/frame_images_DB/Picabo_Street/0/0.1360.jpg,Picabo_Street,0,F,F,#513B2E,#E7C1B8,2
297,123,154,154,/dataset/YouTubeFaces/frame_images_DB/Benedita_da_Silva/2/2.388.jpg,Benedita_da_Silva,254,104,81,81,/dataset/YouTubeFaces/frame_images_DB/Katie_Smith/3/3.290.jpg,Katie_Smith,0,F,F,#6F503C,#81654F,2
249,101,130,130,/dataset/YouTubeFaces/frame_images_DB/Daniele_Hypolito/0/0.632.jpg,Daniele_Hypolito,180,157,103,103,/dataset/YouTubeFaces/frame_images_DB/Paula_Abdul/5/5.402.jpg,Paula_Abdul,0,F,F,#9D7A54,#6F503C,2
208,159,132,132,/dataset/YouTubeFaces/frame_images_DB/Maria_Bello/2/2.762.jpg,Maria_Bello,276,196,68,68,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/1/1.560.jpg,Marieta_Chrousala,0,F,F,#81654F,#6F503C,2
218,53,60,60,/dataset/YouTubeFaces/frame_images_DB/Jane_Fonda/4/4.128.jpg,Jane_Fonda,210,61,68,68,/dataset/YouTubeFaces/frame_images_DB/Kirsten_Dunst/2/2.460.jpg,Kirsten_Dunst,0,F,F,#9D7A54,#6F503C,2
268,136,119,119,/dataset/YouTubeFaces/frame_images_DB/Marcella_Anderson/0/0.743.jpg,Marcella_Anderson,244,56,29,29,/dataset/YouTubeFaces/frame_images_DB/Martha_Stewart/3/3.762.jpg,Martha_Stewart,0,F,F,#BEA07E,#6F503C,2
177,80,72,72,/dataset/YouTubeFaces/frame_images_DB/Laila_Ali/3/3.2092.jpg,Laila_Ali,113,80,68,68,/dataset/YouTubeFaces/frame_images_DB/Ludivine_Sagnier/1/1.1391.jpg,Ludivine_Sagnier,0,F,F,#9D7A54,#81654F,2
196,74,89,89,/dataset/YouTubeFaces/frame_images_DB/Alicia_Silverstone/2/2.6377.jpg,Alicia_Silverstone,166,56,53,53,/dataset/YouTubeFaces/frame_images_DB/Chanda_Rubin/4/4.2510.jpg,Chanda_Rubin,0,F,F,#6F503C,#6F503C,2
186,90,69,69,/dataset/YouTubeFaces/frame_images_DB/Chita_Rivera/0/0.2155.jpg,Chita_Rivera,74,86,49,49,/dataset/YouTubeFaces/frame_images_DB/Mary_Matalin/0/0.255.jpg,Mary_Matalin,0,F,F,#6F503C,#6F503C,2
253,108,80,80,/dataset/YouTubeFaces/frame_images_DB/Katie_Smith/3/3.321.jpg,Katie_Smith,292,97,137,137,/dataset/YouTubeFaces/frame_images_DB/Talisa_Soto/3/3.2094.jpg,Talisa_Soto,0,F,F,#81654F,#513B2E,2
187,104,125,125,/dataset/YouTubeFaces/frame_images_DB/Mariana_Ohata/2/2.1589.jpg,Mariana_Ohata,204,154,113,113,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/5/5.376.jpg,Nia_Vardalos,0,F,F,#9D7A54,#81654F,2
133,111,59,59,/dataset/YouTubeFaces/frame_images_DB/Isabella_Rossellini/2/2.2223.jpg,Isabella_Rossellini,119,119,161,161,/dataset/YouTubeFaces/frame_images_DB/Nikki_McKibbin/5/5.273.jpg,Nikki_McKibbin,0,F,F,#81654F,#9D7A54,2
194,85,88,88,/dataset/YouTubeFaces/frame_images_DB/Daniele_Hypolito/4/4.509.jpg,Daniele_Hypolito,143,102,84,84,/dataset/YouTubeFaces/frame_images_DB/Imelda_Marcos/3/3.1022.jpg,Imelda_Marcos,0,F,F,#81654F,#BEA07E,2
179,58,37,37,/dataset/YouTubeFaces/frame_images_DB/Caroline_Kennedy/0/0.832.jpg,Caroline_Kennedy,163,92,80,80,/dataset/YouTubeFaces/frame_images_DB/Cristina_Saralegui/3/3.190.jpg,Cristina_Saralegui,0,F,F,#81654F,#6F503C,2
224,108,110,110,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/1/1.440.jpg,Barbara_Brezigar,232,124,105,105,/dataset/YouTubeFaces/frame_images_DB/Louisa_Baileche/2/2.2569.jpg,Louisa_Baileche,0,F,F,#81654F,#6F503C,2
280,89,86,86,/dataset/YouTubeFaces/frame_images_DB/Charlotte_Rampling/0/0.439.jpg,Charlotte_Rampling,146,104,112,112,/dataset/YouTubeFaces/frame_images_DB/Danielle_Spencer/3/3.1023.jpg,Danielle_Spencer,0,F,F,#513B2E,#81654F,2
114,88,79,79,/dataset/YouTubeFaces/frame_images_DB/Carey_Lowell/3/3.48.jpg,Carey_Lowell,187,54,56,56,/dataset/YouTubeFaces/frame_images_DB/Chanda_Rubin/5/5.580.jpg,Chanda_Rubin,0,F,F,#81654F,#513B2E,2
250,98,84,84,/dataset/YouTubeFaces/frame_images_DB/Amy_Brenneman/1/1.1168.jpg,Amy_Brenneman,233,157,181,181,/dataset/YouTubeFaces/frame_images_DB/Claudia_Pechstein/5/5.1694.jpg,Claudia_Pechstein,0,F,F,#81654F,#9D7A54,2
172,65,37,37,/dataset/YouTubeFaces/frame_images_DB/Elena_Bereznaya/4/4.9930.jpg,Elena_Bereznaya,138,79,36,36,/dataset/YouTubeFaces/frame_images_DB/Mary_Landrieu/5/5.1278.jpg,Mary_Landrieu,0,F,F,#E5C8A6,#81654F,2
161,66,61,61,/dataset/YouTubeFaces/frame_images_DB/Cheryl_James/1/1.1089.jpg,Cheryl_James,156,150,102,102,/dataset/YouTubeFaces/frame_images_DB/Emmanuelle_Beart/3/3.724.jpg,Emmanuelle_Beart,0,F,F,#6F503C,#81654F,2
50,51,48,48,/dataset/YouTubeFaces/frame_images_DB/Courtney_Love/4/4.2598.jpg,Courtney_Love,238,120,86,86,/dataset/YouTubeFaces/frame_images_DB/Maria_Callas/2/2.3329.jpg,Maria_Callas,0,F,F,#BEA07E,#BEA07E,2
277,70,58,58,/dataset/YouTubeFaces/frame_images_DB/Cecilia_Cheung/5/5.447.jpg,Cecilia_Cheung,293,109,102,102,/dataset/YouTubeFaces/frame_images_DB/Penelope_Ann_Miller/5/5.345.jpg,Penelope_Ann_Miller,0,F,F,#6F503C,#9D7A54,2
149,90,91,91,/dataset/YouTubeFaces/frame_images_DB/Kristen_Breitweiser/1/1.1027.jpg,Kristen_Breitweiser,140,97,108,108,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/0/0.1585.jpg,Marieta_Chrousala,0,F,F,#81654F,#9D7A54,2
244,121,94,94,/dataset/YouTubeFaces/frame_images_DB/Jane_Russell/4/4.1179.jpg,Jane_Russell,249,173,234,234,/dataset/YouTubeFaces/frame_images_DB/Picabo_Street/2/2.294.jpg,Picabo_Street,0,F,F,#81654F,#81654F,2
184,80,106,106,/dataset/YouTubeFaces/frame_images_DB/Elsa_Zylberstein/1/1.1011.jpg,Elsa_Zylberstein,213,117,128,128,/dataset/YouTubeFaces/frame_images_DB/Lydia_Shum/2/2.865.jpg,Lydia_Shum,0,F,F,#9D7A54,#81654F,2
167,88,84,84,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/2/2.1062.jpg,Amanda_Beard,151,62,50,50,/dataset/YouTubeFaces/frame_images_DB/Caroline_Kennedy/0/0.962.jpg,Caroline_Kennedy,0,F,F,#BEA07E,#9D7A54,2
273,183,145,145,/dataset/YouTubeFaces/frame_images_DB/Corinna_Harfouch/2/2.2712.jpg,Corinna_Harfouch,283,111,106,106,/dataset/YouTubeFaces/frame_images_DB/Natasha_McElhone/4/4.1159.jpg,Natasha_McElhone,0,F,F,#81654F,#81654F,2
234,59,35,35,/dataset/YouTubeFaces/frame_images_DB/Isabella_Rossellini/5/5.834.jpg,Isabella_Rossellini,151,48,62,62,/dataset/YouTubeFaces/frame_images_DB/Poala_Suarez/4/4.2712.jpg,Poala_Suarez,0,F,F,#6F503C,#422811,2
224,130,108,108,/dataset/YouTubeFaces/frame_images_DB/Amy_Yasbeck/1/1.174.jpg,Amy_Yasbeck,234,126,192,192,/dataset/YouTubeFaces/frame_images_DB/Katalin_Kollat/2/2.790.jpg,Katalin_Kollat,0,F,F,#81654F,#6F503C,2
167,120,30,30,/dataset/YouTubeFaces/frame_images_DB/Andrea_De_Cruz/1/1.270.jpg,Andrea_De_Cruz,195,105,76,76,/dataset/YouTubeFaces/frame_images_DB/Theresa_Gattung/1/1.1364.jpg,Theresa_Gattung,0,F,F,#81654F,#6F503C,2
88,44,38,38,/dataset/YouTubeFaces/frame_images_DB/Barbara_Bodine/3/3.4458.jpg,Barbara_Bodine,184,139,120,120,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/5/5.349.jpg,Nia_Vardalos,0,F,F,#513B2E,#81654F,2
154,124,116,116,/dataset/YouTubeFaces/frame_images_DB/Maggie_Smith/3/3.2143.jpg,Maggie_Smith,105,70,62,62,/dataset/YouTubeFaces/frame_images_DB/Marina_Silva/4/4.1939.jpg,Marina_Silva,0,F,F,#81654F,#9D7A54,2
114,106,52,52,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Taylor/5/5.2924.jpg,Elizabeth_Taylor,121,84,79,79,/dataset/YouTubeFaces/frame_images_DB/Sarah_Hughes/2/2.807.jpg,Sarah_Hughes,0,F,F,#81654F,#9D7A54,2
168,81,73,73,/dataset/YouTubeFaces/frame_images_DB/Janis_Ruth_Coulter/4/4.800.jpg,Janis_Ruth_Coulter,200,95,135,135,/dataset/YouTubeFaces/frame_images_DB/Vanessa_Williams/5/5.2892.jpg,Vanessa_Williams,0,F,F,#81654F,#81654F,2
280,138,120,120,/dataset/YouTubeFaces/frame_images_DB/Cindy_Crawford/5/5.1076.jpg,Cindy_Crawford,191,97,67,67,/dataset/YouTubeFaces/frame_images_DB/Sarah_Wynter/4/4.1117.jpg,Sarah_Wynter,0,F,F,#6F503C,#6F503C,2
150,100,86,86,/dataset/YouTubeFaces/frame_images_DB/Isabella_Rossellini/1/1.1148.jpg,Isabella_Rossellini,150,58,59,59,/dataset/YouTubeFaces/frame_images_DB/Poala_Suarez/4/4.2559.jpg,Poala_Suarez,0,F,F,#81654F,#422811,2
153,97,74,74,/dataset/YouTubeFaces/frame_images_DB/Angela_Lansbury/2/2.3778.jpg,Angela_Lansbury,238,127,125,125,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/3/3.623.jpg,Lauren_Hutton,0,F,F,#6F503C,#9D7A54,2
146,95,111,111,/dataset/YouTubeFaces/frame_images_DB/Danielle_Spencer/3/3.969.jpg,Danielle_Spencer,263,122,108,108,/dataset/YouTubeFaces/frame_images_DB/Paula_Radcliffe/2/2.2663.jpg,Paula_Radcliffe,0,F,F,#81654F,#BEA07E,2
198,96,147,147,/dataset/YouTubeFaces/frame_images_DB/Agbani_Darego/4/4.218.jpg,Agbani_Darego,156,132,160,160,/dataset/YouTubeFaces/frame_images_DB/Mary_Carey/4/4.152.jpg,Mary_Carey,0,F,F,#6F503C,#9D7A54,2
148,91,54,54,/dataset/YouTubeFaces/frame_images_DB/Daniela_Hantuchova/4/4.552.jpg,Daniela_Hantuchova,206,106,67,67,/dataset/YouTubeFaces/frame_images_DB/Marie-Josee_Croze/3/3.301.jpg,Marie-Josee_Croze,0,F,F,#6F503C,#6F503C,2
253,198,71,71,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/1/1.538.jpg,Marieta_Chrousala,181,58,56,56,/dataset/YouTubeFaces/frame_images_DB/Natalie_Maines/5/5.355.jpg,Natalie_Maines,0,F,F,#6F503C,#6F503C,2
155,91,51,51,/dataset/YouTubeFaces/frame_images_DB/Colleen_Jones/0/0.950.jpg,Colleen_Jones,185,100,66,66,/dataset/YouTubeFaces/frame_images_DB/Louisa_Baileche/1/1.1806.jpg,Louisa_Baileche,0,F,F,#81654F,#BEA07E,2
152,63,36,36,/dataset/YouTubeFaces/frame_images_DB/Elaine_Stritch/3/3.1128.jpg,Elaine_Stritch,163,78,67,67,/dataset/YouTubeFaces/frame_images_DB/Queen_Noor/5/5.202.jpg,Queen_Noor,0,F,F,#81654F,#81654F,2
156,85,54,54,/dataset/YouTubeFaces/frame_images_DB/Cecilia_Cheung/2/2.402.jpg,Cecilia_Cheung,258,59,39,39,/dataset/YouTubeFaces/frame_images_DB/Ellen_Pompeo/0/0.79.jpg,Ellen_Pompeo,0,F,F,#81654F,#BEA07E,2
223,121,82,82,/dataset/YouTubeFaces/frame_images_DB/Barbara_Brezigar/1/1.331.jpg,Barbara_Brezigar,167,76,64,64,/dataset/YouTubeFaces/frame_images_DB/Laura_Elena_Harring/0/0.993.jpg,Laura_Elena_Harring,0,F,F,#81654F,#9D7A54,2
226,92,71,71,/dataset/YouTubeFaces/frame_images_DB/Flavia_Pennetta/4/4.1294.jpg,Flavia_Pennetta,118,74,44,44,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/1/1.494.jpg,Nia_Vardalos,0,F,F,#81654F,#6F503C,2
